PORT CODE,DATE,IEC,HS CODE,GOODS DESCRIPTION,Master category,Model Name,Model Number,Capacity,Qty,Unit of measure,Price,Unit of measure2,QUANTITY,UNIT,UNIT PRICE_INR,TOTAL VALUE_INR,UNIT PRICE_USD,TOTAL VALUE_USD,DUTY PAID_INR,Grand Total_INR,Year,Main Category,Sub Category
INNSA1,2023-12-21,0301049751,73239390,AN-01 NON STICK FRY PAN 16CM(QTY: 10110 PCS /USD 0.4705 PERPCS),NON,NON STICK FRY PAN 16CM,AN-01,,10110,PCS,0.4705,PCS,2291.6,KGS,184.3864985,422540.1,2.1872657,5012.338078,154818.7,186.5737642,2023,Kitchen Filters,Other
INNSA1,2023-12-21,0301049751,73239990,AM-321 STEEL DRAINER(QTY:25200 PCS/USD 0.7359 PER PCS),STEEL,STEEL DRAINER,AM-321,25200,25200,PCS,0.7359,PCS,3465,KGS,475.4150188,1647313.04,5.639561314,19541.07995,603575.5,481.0545801,2023,Household Steel Items,Other
INNSA1,2023-12-21,0301049751,73239390,AN-02 NON STICK SAUCE PAN 16CM(QTY: 21870 PCS /USD 0.5337 PER PCS),NON,NON STICK SAUCE PAN 16CM,AN-02,,21870,PCS,0.5337,PCS,5613.3,KGS,184.7075285,1036818.77,2.191073886,12299.15504,379890.5,186.8986024,2023,Kitchen Filters,Other
INNSA1,2023-12-12,0301049751,73239990,STAINLESS STEELSPORTS BOTTLE 1.45L (AM-398) (QTY: 1956 NOS/USD 1.610 PER NOS),STEELSPORTS,STEELSPORTS BOTTLE 1.45L (AM-398),AM-398,,1956,NOS,1.610,PCS,570.5,KGS,483.2544785,275696.68,5.732556092,3270.42325,101015.2,488.9870346,2023,Household Steel Items,Other
INNSA1,2023-12-12,0301049751,73239990,STAINLESS STEEL SPORTS BOTTLE 900ML (AM-324) (QTY: 11448 NOS/ USD 1.368 PER NOS),STEEL,STEEL SPORTS BOTTLE 900ML (AM-324),AM-324,,11448,NOS,1.368,PCS,2321.4,KGS,590.6122685,1371047.32,7.006076731,16263.90652,502351.7,597.6183452,2023,Household Steel Items,Other
INNSA1,2023-12-12,0301049751,73239990,STAINLESS STEEL SPORTS BOTTLE 750ML S-308-C6 (NP-20) (QTY: 35424 NOS/ USD 0.976 PER NOS),STEEL,STEEL SPORTS BOTTLE 750ML S-308-C6 (NP-20),NP-20,,35424,NOS,0.976,PCS,6199.2,KGS,488.2570445,3026803.07,5.791898511,35905.13725,1109020.7,494.048943,2023,Household Steel Items,Other
INNSA1,2023-12-12,0301049751,73239990,STAINLESS STEELSPORTS BOTTLE 650ML S115 (NP-21) (QTY: 46320NOS/ USD 0.990 PER NOS),STEELSPORTS,STEELSPORTS BOTTLE 650ML S115 (NP-21),NP-21,,#VALUE!,#VALUE!,0.990,#VALUE!,7720,KGS,520.0238472,4014584.1,6.16872891,47622.58719,1470943.6,526.1925761,2023,Household Steel Items,Other
INNSA1,2023-12-12,0301049751,73239990,STAINLESS STEEL SPORTS BOTTLE 750ML SG-702 (SB-01) (QTY: 27408 NOS/USD 1.045 PER NOS),STEEL,STEEL SPORTS BOTTLE 750ML SG-702 (SB-01),SB-01,,27408,NOS,1.045,PCS,4796.4,KGS,522.7753336,2507439.61,6.201368133,29744.24211,918725.9,528.9767017,2023,Household Steel Items,Other
INNSA1,2023-12-11,0301049751,73239990,STEEL LUNCH BOX 2 LAYER (8504) (QTY: 22080 NOS/ USD 2.32 PERNOS),LUNCH,LUNCH BOX 2 LAYER (8504),8504,,22080,NOS,2.32,PCS,10561.6,KGS,418.2879043,4417789.53,4.961896848,52405.56975,1618678.1,423.2498011,2023,Household Steel Items,Lunch Box
INNSA1,2023-12-11,0301049751,73239990,STEEL LUNCH BOX (6527) (QTY: 25680 NOS/ USD 1.86 PER NOS),LUNCH,LUNCH BOX (6527),6527,,25680,NOS,1.86,PCS,8945.2,KGS,460.506646,4119324.05,5.46271229,48865.05397,1509320.3,465.9693583,2023,Household Steel Items,Lunch Box
INNSA1,2023-12-09,0301049751,73239990,STAINLESS STEEL COLA BOTTLE 750ML SK750 (SL-01) (QTY: 7296 NOS/ USD 1.128 PER NOS),STEEL,STEEL COLA BOTTLE 750ML SK750 (SL-01),SL-01,,7296,NOS,1.128,PCS,1398.4,KGS,514.7612343,719842.11,6.106301711,8539.052313,263750.1,520.867536,2023,Household Steel Items,Other
INNSA1,2023-12-09,0301049751,73239990,STAINLESS STEEL SPORTS BOTTLE 750ML SG-702 (SB-01) (QTY: 17256 NOS/ USD 1.045 PER NOS),STEEL,STEEL SPORTS BOTTLE 750ML SG-702 (SB-01),SB-01,,17256,NOS,1.045,PCS,2876,KGS,548.4167942,1577246.7,6.505537297,18709.92527,577903.1,554.9223315,2023,Household Steel Items,Other
INNSA1,2023-12-09,0301049751,73239990,STAINLESS STEELSPORTS BOTTLE 650ML S115 (NP-21) (QTY: 18864NOS/ USD 0.990 PER NOS),STEELSPORTS,STEELSPORTS BOTTLE 650ML S115 (NP-21),NP-21,,#VALUE!,#VALUE!,0.990,#VALUE!,3144,KGS,519.5527513,1633473.85,6.163140584,19376.914,598504.9,525.7158919,2023,Household Steel Items,Other
INNSA1,2023-12-07,0301049751,73239990,STAINLESS STEELSPORTS BOTTLE 650ML S115 (NP-21) (QTY: 14136NOS/ 0.990 NOS),STEELSPORTS,STEELSPORTS BOTTLE 650ML S115 (NP-21),NP-21,,#VALUE!,#VALUE!, ,#VALUE!,2356,KGS,519.5257852,1224002.75,6.177476638,14554.13496,448474.6,525.7032618,2023,Household Steel Items,Other
INNSA1,2023-12-07,0301049751,73239990,STAINLESS STEEL SPORTS BOTTLE 750ML S-308-C6 (NP-20) (QTY: 8808 NOS/ USD 0.976 PER NOS),STEEL,STEEL SPORTS BOTTLE 750ML S-308-C6 (NP-20),NP-20,,8808,NOS,0.976,PCS,1468,KGS,512.1790395,751878.83,6.090119376,8940.295244,275488.5,518.2691589,2023,Household Steel Items,Other
INNSA1,2023-12-07,0301049751,73239990,SS OIL POT 600ML (KWP-600B) (QTY: 39060 PCS/ USD 1.18 PER PCS),OIL,OIL POT 600ML (KWP-600B),KWP-600B,,39060,PCS,1.18,PCS,6850,KGS,575.5661766,3942628.31,6.843830876,46880.2415,1444579.1,582.4100075,2023,Household Steel Items,Other
INNSA1,2023-12-07,0301049751,73239990,3888-HOUSEHOLD STEEL HOOK 3PCS SET (QTY:208512 PCS / USD 0.287 PER PCS),STEEL,STEEL HOOK 3PCS SET,3888-HOUSEHOLD,208512,208512,PCS,0.287,PCS,6964.8,KGS,732.1172051,5099049.91,8.70531754,60630.7956,1868291.9,740.8225226,2023,Household Steel Items,Other
INNSA1,2023-12-07,0301049751,73239990,STAINLESS STEEL SPORTS BOTTLE 750ML #SG210 (AM-457) (QTY: 486 NOS/ USD 1.0247 PER NOS),STEEL,STEEL SPORTS BOTTLE 750ML #SG210 (AM-457),AM-457,,486,NOS,1.0247,PCS,75.6,KGS,576.1402116,43556.2,6.8506565,517.9096314,15958.9,582.9908681,2023,Household Steel Items,Other
INNSA1,2023-12-07,0301049751,73239990,STAINLESS STEELSPORTS BOTTLE 1.45L (AM-398) (QTY: 10164 NOS/USD 1.610 PER NOS),STEELSPORTS,STEELSPORTS BOTTLE 1.45L (AM-398),AM-398,,10164,NOS,1.610,PCS,2879.8,KGS,496.9913952,1431235.82,5.909529075,17018.26183,524404.8,502.9009243,2023,Household Steel Items,Other
INNSA1,2023-12-07,0301049751,73239990,NP-55 STEEL TEA STRAINER (QTY:150000 PCS/USD 0.2768 PER PCS),STEEL,STEEL TEA STRAINER,NP-55,150000,150000,PCS,0.2768,PCS,6875,KGS,531.0378618,3650885.3,6.314362209,43411.24019,1337684.4,537.352224,2023,Household Steel Items,Tea Strainer
INNSA1,2023-12-06,0301049751,73239990,STAINLESS STEELSPORTS BOTTLE 1.45L (AM-398) (QTY: 5868 PER NOS/ USD 1.610 PER NOS),STEELSPORTS,STEELSPORTS BOTTLE 1.45L (AM-398),AM-398,,5868,NOS, ,PCS,1662.6,KGS,495.9202995,824517.09,5.896793098,9804.008205,302103,501.8170926,2023,Household Steel Items,Other
INNSA1,2023-12-06,0301049751,73239990,STAINLESS STEEL SPORTS BOTTLE 750ML SG-702 (SB-01) (QTY: 46632 NOS/USD 1.045 PER NOS),STEEL,STEEL SPORTS BOTTLE 750ML SG-702 (SB-01),SB-01,,46632,NOS,1.045,PCS,7772,KGS,546.4036104,4246648.86,6.497070278,50495.2302,1555972.2,552.9006807,2023,Household Steel Items,Other
INNSA1,2023-12-06,0301049751,73239990,STAINLESS STEEL SPORTS BOTTLE 750ML SG-702 (SB-01) (QTY: 1944 NOS/ USD 1.045 PER NOS),STEEL,STEEL SPORTS BOTTLE 750ML SG-702 (SB-01),SB-01,,1944,NOS,1.045,PCS,340.2,KGS,525.1708701,178663.13,6.24460012,2124.412961,65462.2,531.4154702,2023,Household Steel Items,Other
INNSA1,2023-12-06,0301049751,73239990,STAINLESS STEEL SPORTS BOTTLE 750ML SG-702 (SB-01) (QTY: 47160 NOS /USD 1.045 PER NOS),STEEL,STEEL SPORTS BOTTLE 750ML SG-702 (SB-01),SB-01,,47160,NOS,1.045,PCS,7860,KGS,546.3092036,4293990.34,6.495947724,51058.14911,1573318.1,552.8051513,2023,Household Steel Items,Other
INNSA1,2023-12-06,0301049751,73239990,STAINLESS STEEL SPORTS BOTTLE 750ML #SG707 (AM-459) (QTY: 2250 NOS/ USD 1.066 PER NOS),STEEL,STEEL SPORTS BOTTLE 750ML #SG707 (AM-459),AM-459,,2250,NOS,1.066,PCS,375,KGS,558.20296,209326.11,6.6373717,2489.014388,76697,564.8403317,2023,Household Steel Items,Other
INNSA1,2023-12-06,0301049751,73239990,STAINLESS STEELSPORTS BOTTLE 650ML S115 (NP-21) (QTY: 43464NOS/USD 0.99 PER NOS),STEELSPORTS,STEELSPORTS BOTTLE 650ML S115 (NP-21),NP-21,,#VALUE!,#VALUE!,0.99,#VALUE!,7244,KGS,518.7049903,3757498.95,6.167716889,44678.94114,1376747.7,524.8727072,2023,Household Steel Items,Other
INNSA1,2023-12-06,0301049751,73239990,STAINLESS STEELSPORTS BOTTLE 1.45L (AM-398) (QTY: 22452 NOS/USD 1.610 PER NOS),STEELSPORTS,STEELSPORTS BOTTLE 1.45L (AM-398),AM-398,,22452,NOS,1.610,PCS,6361.4,KGS,499.7474172,3179093.22,5.942299848,37801.34625,1164819.8,505.689717,2023,Household Steel Items,Other
INNSA1,2023-12-06,0301049751,73239990,STAINLESS STEEL SPORTS BOTTLE 900ML (AM-324) (QTY: 23868 NOS/ USD 1.368 PER NOS),STEEL,STEEL SPORTS BOTTLE 900ML (AM-324),AM-324,,23868,NOS,1.368,PCS,4508.4,KGS,632.06727,2849612.08,7.515663139,33883.6157,1044097.8,639.5829331,2023,Household Steel Items,Other
INNSA1,2023-12-05,0301049751,73239990,STEEL LUNCH BOX (6527) (QTY: 25680 NOS/ USD 1.86 PER NOS),LUNCH,LUNCH BOX (6527),6527,,25680,NOS,1.86,PCS,8945.2,KGS,461.6628158,4129666.22,5.489450842,49104.23567,1513109.6,467.1522666,2023,Household Steel Items,Lunch Box
INNSA1,2023-12-05,0301049751,73239990,STEEL LUNCH BOX SMALL (6587) (QTY: 51000 NOS/ USD 1.47 PER NOS),LUNCH,LUNCH BOX SMALL (6587),6587,,51000,NOS,1.47,PCS,10348.75,KGS,626.3348617,6481782.9,7.447501328,77072.32937,2374925.3,633.782363,2023,Household Steel Items,Lunch Box
INNSA1,2023-12-05,0301049751,73239990,STEEL LUNCH BOX 3LAYER (8505) (QTY: 11100 NOS/ USD 3.30 PERNOS),LUNCH,LUNCH BOX 3LAYER (8505),8505,,11100,NOS,3.30,PCS,7215,KGS,438.9424241,3166969.59,5.219291607,37657.18894,1160377.7,444.1617157,2023,Household Steel Items,Lunch Box
INNSA1,2023-12-05,0301049751,73239990,STEEL RECTANGLE CONTAINER (6901) (QTY: 5760 NOS/ USD 0.90 PER NOS),RECTANGLE,RECTANGLE CONTAINER (6901),6901,,5760,NOS,0.90,PCS,936,KGS,478.8463248,448200.16,5.693773184,5329.3717,164220.5,484.540098,2023,Household Steel Items,Other
INNSA1,2023-12-05,0301049751,73239990,STEEL RECTANGLE CONTAINER BIG (6578) (QTY: 8700 NOS/ USD 1.61 PER NOS),RECTANGLE,RECTANGLE CONTAINER BIG (6578),6578,,8700,NOS,1.61,PCS,2573.75,KGS,470.5283419,1211022.32,5.594867324,14399.78977,443718.6,476.1232092,2023,Household Steel Items,Other
INNSA1,2023-12-05,0301049751,73239990,STAINLESS STEEL SPORTS BOTTLE (KWB-600F) (QTY: 50400 PCS/ USD 0.88 PER PCS),STEEL,STEEL SPORTS BOTTLE (KWB-600F),KWB-600F,,50400,PCS,0.88,PCS,7680,KGS,494.3183854,3796365.2,5.877745368,45141.08442,1390988.2,500.1961308,2023,Household Steel Items,Other
INNSA1,2023-12-05,0301049751,73239990,STAINLESS STEEL SPORTS BOTTLE (KWB-600F) (QTY: 50148 PCS/ USD 0.88 PER PCS),STEEL,STEEL SPORTS BOTTLE (KWB-600F),KWB-600F,,50148,PCS,0.88,PCS,7600,KGS,497.0673013,3777711.49,5.910431645,44919.2805,1384153.5,502.9777329,2023,Household Steel Items,Other
INNSA1,2023-12-01,0301049751,73239990,AM-515 STEEL LUNCH BOX MEDIUM (QTY:360 PCS/USD 2.206 PER PCS),STEEL,STEEL LUNCH BOX MEDIUM,AM-515,360,360,PCS,2.206,PCS,91.4,KGS,766.7696937,70082.75,9.117356643,833.3263971,25678.4,775.8870503,2023,Household Steel Items,Lunch Box
INNSA1,2023-12-01,0301049751,73239990,AM-514 STEEL LUNCH BOX SMALL (QTY:480 PCS/USD 1.698 PER PCS),STEEL,STEEL LUNCH BOX SMALL,AM-514,480,480,PCS,1.698,PCS,93.1,KGS,772.5603652,71925.37,9.186211239,855.2362663,26353.5,781.7465764,2023,Household Steel Items,Lunch Box
INNSA1,2023-11-30,0301049751,73239990,STAINLESS STEEL SPORTS BOTTLE 650ML S115 (NP-21) (QTY: 42648NOS/ USD 0.99 PER NOS),STEEL,STEEL SPORTS BOTTLE 650ML S115 (NP-21),NP-21,,#VALUE!,#VALUE!,0.99,#VALUE!,7108,KGS,521.1854108,3704585.9,6.197210592,44049.77289,1357360.3,527.3826214,2023,Household Steel Items,Other
INNSA1,2023-11-30,0301049751,73239990,STEEL LUNCH BOX (6527) (QTY: 51360 NOS/ USD 1.86 PER NOS),LUNCH,LUNCH BOX (6527),6527,,51360,NOS,1.86,PCS,17890.4,KGS,460.8662814,8245082.12,5.479979564,98039.0264,3020998,466.346261,2023,Household Steel Items,Lunch Box
INNSA1,2023-11-30,0301049751,73239990,STEEL LUNCH BOX 2 LAYER (8504) (QTY: 22080 NOS/ USD 2.320 PER NOS),LUNCH,LUNCH BOX 2 LAYER (8504),8504,,22080,NOS,2.320,PCS,10561.6,KGS,418.6145688,4421239.63,4.97758108,52571.22033,1619942.2,423.5921499,2023,Household Steel Items,Lunch Box
INNSA1,2023-11-29,0301049751,73239990,STAINLESS STEEL SPORTS BOTTLE 750ML SG-702 (SB-01) (QTY: 31848 NOS/ USD 1.045 PER NOS),STEEL,STEEL SPORTS BOTTLE 750ML SG-702 (SB-01),SB-01,,31848,NOS,1.045,PCS,5175.3,KGS,563.5502638,2916541.68,6.700954385,34679.44923,1068620.8,570.2512182,2023,Household Steel Items,Other
INNSA1,2023-11-29,0301049751,73239990,STAINLESS STEEL COLA BOTTLE 750ML SK750 (SL-01) (QTY: 33288NOS/ USD 1.128 PER NOS),STEEL,STEEL COLA BOTTLE 750ML SK750 (SL-01),SL-01,,#VALUE!,#VALUE!,1.128,#VALUE!,6657.6,KGS,494.6905777,3293451.99,5.882170959,39161.14138,1206720.8,500.5727487,2023,Household Steel Items,Other
INNSA1,2023-11-29,0301049751,73239990,STAINLESS STEEL SPORTS BOTTLE 750ML S-308-C6 (NP-20) (QTY: 6216 NOS/ USD 0.9760 PER NOS),STEEL,STEEL SPORTS BOTTLE 750ML S-308-C6 (NP-20),NP-20,,6216,NOS,0.9760,PCS,1036,KGS,514.0607625,532566.95,6.112494204,6332.543995,195132.5,520.1732567,2023,Household Steel Items,Other
INNSA1,2023-11-29,0301049751,73239990,STAINLESS STEELSPORTS BOTTLE 650ML S115 (NP-21) (QTY: 56712NOS/ USD 0.990 PER NOS),STEELSPORTS,STEELSPORTS BOTTLE 650ML S115 (NP-21),NP-21,,#VALUE!,#VALUE!,0.990,#VALUE!,9452,KGS,520.5425,4920167.71,6.189565993,58503.77776,1802749.5,526.732066,2023,Household Steel Items,Other
INNSA1,2023-11-29,0301049751,73239990,STAINLESS STEEL SPORTS BOTTLE 750ML #SG707 (AM-459) (QTY: 26280 NOS/USD 1.066 PER NOS),STEEL,STEEL SPORTS BOTTLE 750ML #SG707 (AM-459),AM-459,,26280,NOS,1.066,PCS,4380,KGS,561.0002648,2457181.16,6.670633351,29217.37408,900311.1,567.6708982,2023,Household Steel Items,Other
INNSA1,2023-11-29,0301049751,73239990,STAINLESS STEELSPORTS BOTTLE 1.45L (AM-398) (QTY: 3756 NOS/USD 1.6100 PER NOS),STEELSPORTS,STEELSPORTS BOTTLE 1.45L (AM-398),AM-398,,3756,NOS,1.6100,PCS,1064.2,KGS,498.8170645,530841.12,5.93123739,6312.02283,194500.1,504.7483019,2023,Household Steel Items,Other
INNSA1,2023-11-29,0301049751,73239990,STAINLESS STEEL SPORTS BOTTLE (KWB-600F) (QTY: 50400 PCS/ USD 0.88 PER PCS),STEEL,STEEL SPORTS BOTTLE (KWB-600F),KWB-600F,,50400,PCS,0.88,PCS,7680,KGS,496.453737,3812764.7,5.903135993,45336.08442,1396997,502.356873,2023,Household Steel Items,Other
INNSA1,2023-11-29,0301049751,73239990,STAINLESS STEEL SPORTS BOTTLE 750ML #SG210 (AM-457) (QTY: 28512 NOS/ USD 1.0247 PER NOS),STEEL,STEEL SPORTS BOTTLE 750ML #SG210 (AM-457),AM-457,,28512,NOS,1.0247,PCS,4435.2,KGS,578.2616049,2564705.87,6.875881152,30495.90809,939708.2,585.1374861,2023,Household Steel Items,Other
INNSA1,2023-11-29,0301049751,73239990,STAINLESS STEEL SPORTS BOTTLE 750ML S-308-C6 (NP-20) (QTY: 15792 NOS/ USD 0.976 PER NOS),STEEL,STEEL SPORTS BOTTLE 750ML S-308-C6 (NP-20),NP-20,,15792,NOS,0.976,PCS,2632,KGS,513.6361778,1351890.42,6.107445634,16074.79691,495332.7,519.7436234,2023,Household Steel Items,Other
INNSA1,2023-11-29,0301049751,73239990,STAINLESS STEEL SPORTS BOTTLE 750ML SG-702 (SB-01) (QTY: 4608 NOS /USD 1.045 PER NOS),STEEL,STEEL SPORTS BOTTLE 750ML SG-702 (SB-01),SB-01,,4608,NOS,1.045,PCS,806.4,KGS,523.7606647,422360.6,6.227831923,5022.123662,154752.9,529.9884966,2023,Household Steel Items,Other
INNSA1,2023-11-23,0301049751,73239990,SL-01 STAINLESS STEEL COLA BOTTLE 750ML SK750 (QTY:16992 PCS/USD 1.1280 PER PCS),STAINLESS,STAINLESS STEEL COLA BOTTLE 750ML SK750,SL-01,16992,16992,PCS,1.1280,PCS,3256.8,KGS,510.7240297,1663326.02,6.072818427,19777.95505,609442.6,516.7968481,2023,Household Steel Items,Other
INNSA1,2023-11-23,0301049751,73239990,SB-01 STAINLESS STEEL SPORTS BOTTLE 750ML SG-702 (QTY :26328PCS/USD 1.0450 PER PCS),STAINLESS,STAINLESS STEEL SPORTS BOTTLE 750ML SG-702,SB-01,,#VALUE!,#VALUE!,1.0450,#VALUE!,4388,KGS,544.1156335,2387579.4,6.469864846,28389.76694,874809.1,550.5854983,2023,Household Steel Items,Other
INNSA1,2023-11-23,0301049751,73239990,AM-395 -STAINLESS STEEL BOTTLE 500ML (QTY: 37440 PCS/USD 1.0520 PER PCS),-STAINLESS,-STAINLESS STEEL BOTTLE 500ML,AM-395,,37440,PCS,1.0520,PCS,5200,KGS,657.3125135,3418025.07,7.815844393,40642.39084,1252364.4,665.1283579,2023,Household Steel Items,Other
INNSA1,2023-11-23,0301049751,73239990,AM-06 STAINLESS STEEL BOTTLE 750ML SG805 (QTY:25824 PCS/USD0.9900 PER PCS),STAINLESS,STAINLESS STEEL BOTTLE 750ML SG805,AM-06,25824,25824,PCS, ,PCS,4949.6,KGS,448.2416781,2218617.01,5.329865376,26380.70166,812901.2,453.5715435,2023,Household Steel Items,Other
INNSA1,2023-11-23,0301049751,73239990,AM-314 STAINLESS STEEL SPORTS BOTTLE 500ML S116-500 (QTY: 10824 PCS/ USD 0.9170 PER PCS),STAINLESS,STAINLESS STEEL SPORTS BOTTLE 500ML S116-500,AM-314,,10824,PCS,0.9170,PCS,1307.9,KGS,658.5766496,861352.4,7.830875738,10242.00238,315599.5,666.4075253,2023,Household Steel Items,Other
INNSA1,2023-11-23,0301049751,73239990,AM-459 STAINLESS STEEL SPORTS BOTTLE 750ML SG-707 (QTY: 21582 PCS/ USD 1.0660 PER PCS),STAINLESS,STAINLESS STEEL SPORTS BOTTLE 750ML SG-707,AM-459,,21582,PCS,1.0660,PCS,3477.1,KGS,574.1896092,1996514.69,6.827462653,23739.77039,731523,581.0170719,2023,Household Steel Items,Other
INNSA1,2023-11-23,0301049751,73239990,NP-20 STAINLESS STEEL SPORTS BOTTLE 750ML S-308-C6(QTY:20640PCS/USD 0.9760 PER PCS),STAINLESS,STAINLESS STEEL SPORTS BOTTLE 750ML S-308-C6,NP-20,,#VALUE!,#VALUE!,0.9760,#VALUE!,3440,KGS,508.1883808,1748168.03,6.042668024,20786.778,640528.8,514.2310488,2023,Household Steel Items,Other
INNSA1,2023-11-23,0301049751,73239990,AM-457 STAINLESS STEEL SPORTS BOTTLE 750ML SG-210 (QTY: 21600 PCS/ USD 1.0247 PER PCS),STAINLESS,STAINLESS STEEL SPORTS BOTTLE 750ML SG-210,AM-457,,21600,PCS,1.0247,PCS,3360,KGS,571.656131,1920764.6,6.797338061,22839.05589,703768.1,578.4534691,2023,Household Steel Items,Other
INNSA1,2023-11-22,0301049751,73239990,NP-20 STAINLESS STEEL SPORTS BOTTLE 750ML S-308-C6 (QTY: 27720 PCS/ USD 0.976 PER PCS),STAINLESS,STAINLESS STEEL SPORTS BOTTLE 750ML S-308-C6,NP-20,,27720,PCS,0.976,PCS,4620,KGS,508.5421212,2349464.6,6.046874212,27936.55886,860843.8,514.5889954,2023,Household Steel Items,Other
INNSA1,2023-11-22,0301049751,73239990,AM-06 STAINLESS STEEL SPORTS BOTTLE 750ML SG805 (QTY: 16992PCS/ USD 0.99 PER PCS),STAINLESS,STAINLESS STEEL SPORTS BOTTLE 750ML SG805,AM-06,,#VALUE!,#VALUE!,0.99,#VALUE!,2478,KGS,588.5167756,1458344.57,6.997821351,17340.60131,534337.4,595.514597,2023,Household Steel Items,Other
INNSA1,2023-11-22,0301049751,73239990,NP-21 STAINLESS STEEL SPORTS BOTTLE 650ML S115 (QTY: 7320 PCS/ USD 0.99 PER PCS),STAINLESS,STAINLESS STEEL SPORTS BOTTLE 650ML S115,NP-21,,7320,PCS,0.99,PCS,1220,KGS,515.8367869,629320.88,6.13361221,7483.006897,230583.2,521.9703991,2023,Household Steel Items,Other
INNSA1,2023-11-22,0301049751,73239990,SL-01 STAINLESS STEEL COLA BOTTLE 750ML SK750 (QTY: 10776 PCS/ USD 1.128 PER PCS),STAINLESS,STAINLESS STEEL COLA BOTTLE 750ML SK750,SL-01,,10776,PCS,1.128,PCS,2065.4,KGS,511.0794471,1055583.49,6.077044555,12551.52782,386765.8,517.1564917,2023,Household Steel Items,Other
INNSA1,2023-11-22,0301049751,73239990,AM-314 STAINLESS STEEL SPORTS BOTTLE 500ML S116-500 (QTY: 816 PCS/ USD 0.917 PER PCS),STAINLESS,STAINLESS STEEL SPORTS BOTTLE 500ML S116-500,AM-314,,816,PCS,0.917,PCS,102,KGS,636.3357843,64906.25,7.566418363,771.774673,23781.7,643.9022027,2023,Household Steel Items,Other
INNSA1,2023-11-22,0301049751,73239990,SB-12 STEEL TEA STRAINER BIG - (QTY:25200 PCS/USD 1.0302 PERPCS),STEEL,STEEL TEA STRAINER BIG -,SB-12,25200,25200,PCS,1.0302,PCS,6160,KGS,372.2396299,2292996.12,4.426154933,27265.11439,840153.7,376.6657848,2023,Household Steel Items,Tea Strainer
INNSA1,2023-11-22,0301049751,73239990,SB-01 STAINLESS STEEL SPORTS BOTTLE 750ML SG-702 (QTY: 47208 PCS/ USD 1.045 PER PCS),STAINLESS,STAINLESS STEEL SPORTS BOTTLE 750ML SG-702,SB-01,,47208,PCS,1.045,PCS,7671.3,KGS,557.8162306,4279175.65,6.632773254,50881.99346,1567889.9,564.4490039,2023,Household Steel Items,Other
INNSA1,2023-11-22,0301049751,73239990,DS-25 STAINLESS STEEL GRATER WITH HANDLE-(QTY:51000 PCS USD0.2032 PER PCS),STAINLESS,STAINLESS STEEL GRATER WITH HANDLE-,DS-25,51000,#N/A,#N/A, ,#N/A,1700,KGS,538.4261529,915324.46,6.402213471,10883.7629,335374.9,544.8283664,2023,Household Steel Items,Other
INNSA1,2023-11-22,0301049751,73239990,SL-01 STAINLESS STEEL COLA BOTTLE 750ML SK750 (QTY: 15096 PCS/ USD 1.128 PER PCS),STAINLESS,STAINLESS STEEL COLA BOTTLE 750ML SK750,SL-01,,15096,PCS,1.128,PCS,2956.3,KGS,499.632632,1477063.95,5.940934982,17563.18609,541196.3,505.573567,2023,Household Steel Items,Other
INNSA1,2023-11-22,0301049751,73239990,AM-393 STAINLESS STEEL SPORTS BOTTLE 750ML (QTY: 25152 PCS/USD 1.200 PER PCS),STAINLESS,STAINLESS STEEL SPORTS BOTTLE 750ML,AM-393,,25152,PCS,1.200,PCS,5030.4,KGS,520.4505685,2618074.54,6.188472872,31130.49394,959262.5,526.6390414,2023,Household Steel Items,Other
INNSA1,2023-11-22,0301049751,73239990,AM-314 STAINLESS STEEL SPORTS BOTTLE 500ML S116-500 (QTY: 24144 PCS/ USD 0.917 PER PCS),STAINLESS,STAINLESS STEEL SPORTS BOTTLE 500ML S116-500,AM-314,,24144,PCS,0.917,PCS,2917.4,KGS,657.9048502,1919371.61,7.822887636,22822.49239,703257.7,665.7277378,2023,Household Steel Items,Other
INNSA1,2023-11-22,0301049751,73239990,NP-21 STAINLESS STEEL SPORTS BOTTLE 650ML S115 (QTY: 12504PCS/ USD 0.99 PER PCS),STAINLESS,STAINLESS STEEL SPORTS BOTTLE 650ML S115,NP-21,,#VALUE!,#VALUE!,0.99,#VALUE!,2084,KGS,514.9522121,1073160.41,6.12309408,12760.52806,393206,521.0753062,2023,Household Steel Items,Other
INNSA1,2023-11-22,0301049751,73239990,SB-01 STAINLESS STEEL SPORTS BOTTLE 750ML SG-702 (QTY: 19920 PCS/ USD 1.045 PER PCS),STAINLESS,STAINLESS STEEL SPORTS BOTTLE 750ML SG-702,SB-01,,19920,PCS,1.045,PCS,3486,KGS,518.5661159,1807721.48,6.166065587,21494.90464,662349.1,524.7321815,2023,Household Steel Items,Other
INNSA1,2023-11-22,0301049751,73239990,BLCR-3 STAINLESS STEEL SPORTS BOTTLE 750ML SG705-1 (QTY: 19704 PCS/ USD 1.052 PER PCS),STAINLESS,STAINLESS STEEL SPORTS BOTTLE 750ML SG705-1,BLCR-3,,19704,PCS,1.052,PCS,2791.4,KGS,644.8726589,1800097.54,7.667926978,21404.25137,659555.8,652.5405859,2023,Household Steel Items,Other
